id	gender	name
515281	MALE	Mark Oliver Everett
515297	MALE	Christoffer Wilhelm Eckersberg
515304	MALE	Aristides de Sousa Mendes
515421	MALE	Ingemar Johansson
515431	MALE	James Howell
515445	MALE	Maury Wills
515447	MALE	Rajkumar (actor)
515531	MALE	Maria Emanuel, Margrave of Meissen
515563	MALE	Noel Ahipeaud
515570	MALE	Wang Guangya
515591	MALE	Louis Segond
515604	MALE	Warren H. Wagner
515609	MALE	Orson Squire Fowler
515620	MALE	Jesse James (customizer)
515649	MALE	William Lee Knous
515668	MALE	Heinrich von Stephan
515685	FEMALE	Lara Fabian
515766	FEMALE	Laura Pausini
515769	MALE	Owen Willans Richardson
515801	MALE	Jerry Butler
515810	MALE	Al Dexter
515813	MALE	Allen Toussaint
515818	MALE	Hal Blaine
515823	FEMALE	Meredith Brooks
515844	MALE	Eddie \"The Eagle\" Edwards
515889	FEMALE	Alexandra Nechita
515922	FEMALE	Judith Miller
515923	MALE	Tomokazu Seki
515931	MALE	Peter Bichsel
515946	MALE	William Cureton
515947	FEMALE	Monie Love
515985	MALE	David Murray Anderson
515986	MALE	Joseph Klausner
516019	FEMALE	Cassandra Wilson
516026	MALE	James Graham Fair
516112	MALE	Hans Hermann GroÃ«r
516159	MALE	Parson Weems
516171	MALE	Dmitry Bogrov
516190	FEMALE	Carolina Maria de Jesus
516191	MALE	Myron Waldman
516209	MALE	I. A. L. Diamond
516275	MALE	Anders Aukland
516290	MALE	Philip Livingston (1686â€“1749)
516315	MALE	Robert Pastorelli
516327	MALE	Michael Snow
516489	MALE	Timothy Bloodworth
516495	MALE	Francis Locke
516498	MALE	Willie Person Mangum
516501	MALE	Robert Strange
516504	MALE	William Henry Haywood, Jr.
516509	MALE	Chung Ju-yung
516521	MALE	George Edmund Badger
516538	MALE	Asa Biggs
516539	MALE	Thomas Lanier Clingman
516546	MALE	Joseph Carter Abbott
516552	MALE	Matt Whitaker Ransom
516559	MALE	Marion Butler
516561	MALE	Furnifold McLendel Simmons
516566	MALE	John M. Fabian
516575	MALE	Daniel Brandenstein
516578	MALE	Josiah Bailey
516580	MALE	Sitiveni Rabuka
516587	MALE	William E. Thornton
516594	MALE	Frank Porter Graham
516600	MALE	Willis Smith
516601	MALE	Alton Lennon
516619	MALE	B. Everett Jordan
516649	MALE	Bedford Brown
516653	MALE	Chuck Collins
516655	MALE	John Pool
516659	MALE	Augustus Summerfield Merrimon
516669	MALE	Jeter Connelly Pritchard
516670	MALE	Lee Slater Overman
516673	MALE	Cameron A. Morrison
516683	MALE	Dave Carter
516684	MALE	Robert Rice Reynolds
516726	FEMALE	Cecily Adams
516759	FEMALE	Berta Lutz
516778	MALE	Simon-NapolÃ©on Parent
516801	MALE	Jerome Lawrence
516802	MALE	Dave Lebling
516810	MALE	Robert Burren Morgan
516813	MALE	John Porter East
516815	MALE	Jim Broyhill
516821	FEMALE	Jan Miner
516862	MALE	Tom Hicks
516871	MALE	FÃ©lix-Gabriel Marchand
516918	MALE	JosÃ© P. Laurel
516965	MALE	Heinie Manush
516976	MALE	Scott Walker (boxer)
516997	MALE	Georges-Ã‰mile Lapalme
517001	MALE	O. W. Fischer
517013	MALE	Camillien Houde
517025	FEMALE	Mary-Ellis Bunim
517028	MALE	Michel Aflaq
517046	FEMALE	Shawn Colvin
517058	MALE	Oren E. Long
517059	MALE	John Motley Morehead III
517068	MALE	Don Cornell
517069	MALE	Al Green (politician)
517092	MALE	Louis-Olivier Taillon
517096	MALE	Steve Moore
517098	MALE	Charles Boucher de Boucherville
517102	MALE	Henri-Gustave Joly de LotbiniÃ¨re
517103	MALE	Humphrey T. Walwyn
517105	MALE	Joseph-Adolphe Chapleau
517107	FEMALE	Doris Troy
517113	MALE	Joseph-Alfred Mousseau
517115	MALE	Alton Ellis
517118	MALE	John Jones Ross
517128	MALE	GÃ©dÃ©on Ouimet
517136	MALE	Oliver Wendell Holmes, Jr.
517142	MALE	Bobby Womack
517143	MALE	Oliver Wendell Holmes, Sr.
517146	FEMALE	Alisha Chinai
517154	FEMALE	Lynn Anderson
517168	MALE	Amos Dolbear
517172	FEMALE	Jill Sobule
517186	FEMALE	Tatiana Nikolayeva
517195	MALE	Alan Ladd
517212	MALE	Marc Crawford
517216	MALE	Ruben DJ
517224	MALE	Akbar II
517256	MALE	James Wilson (businessman)
517294	MALE	Cai Wen
517303	MALE	Siegbert Tarrasch
517322	MALE	Mandy Kane
517327	MALE	James Wilson (composer)
517348	MALE	Amir Khusrow
517410	MALE	Thomas Weinandy
517430	MALE	Greg Rusedski
517436	MALE	Nizamuddin Auliya
517458	MALE	James Robert Wilson
517475	MALE	William Finn
517513	MALE	BolesÅ‚aw V the Chaste
517517	MALE	Yvon Durelle
517548	MALE	Moinuddin Chishti
517603	MALE	Henry Fowler, 1st Viscount Wolverhampton
517620	MALE	Tom Seaver
517634	MALE	Sebastian Cabot (explorer)
517675	MALE	Faiz Ahmad Faiz
517708	FEMALE	Monia Mazigh
517783	MALE	Peter Van Loan
517815	MALE	William Cornysh
517835	MALE	Claude Berrou
517836	MALE	Alain Glavieux
517852	MALE	Vsevolod Pudovkin
517862	MALE	Harry Helmsley
517923	FEMALE	Michelle Malkin
517931	MALE	SeÃ¡n Fortune
517953	MALE	Buck 65
517960	MALE	Sage Francis
517973	MALE	Jakob Rosanes
517993	MALE	Carl Liscombe
518033	MALE	Harold Acton
518039	MALE	Cyril Clarke
518048	MALE	William Banting
518069	MALE	Philip Sheppard
518073	MALE	W. Averell Harriman
518085	MALE	Hikaru Midorikawa
518088	MALE	Ken Clark (actor)
518106	MALE	Ed Sciaky
518114	FEMALE	Leila Arab
518130	MALE	Arthur Zimmermann
518132	MALE	Brian Gibson (director)
518155	MALE	Ken Sakamura
518156	FEMALE	Kaori Mochida
518158	FEMALE	Ying Chen (writer)
518166	FEMALE	Sally Mann
518185	MALE	Gus Suhr
518232	MALE	Ellis O. Knox
518314	FEMALE	Katharina von Bora
518381	MALE	Henry Olonga
518391	MALE	Chris Amon
518435	MALE	Teddy Pendergrass
518440	FEMALE	Kathryn Tickell
518484	FEMALE	Sister Rosetta Tharpe
518502	MALE	Pierre Baillot
518505	MALE	Charley Patton
518526	FEMALE	Neneh Cherry
518531	MALE	Sonny Chillingworth
518535	FEMALE	Marie-JosÃ©e Croze
518545	MALE	John Scott Russell
518562	MALE	Guru Gobind Singh
518575	MALE	Richard Serra
518586	MALE	Giovanni Battista Viotti
518592	MALE	Joseph-Armand Bombardier
518621	MALE	Guru Angad
518659	MALE	Jeff Hyslop
518663	FEMALE	Tomoko Kawakami
518686	MALE	Baruch Samuel Blumberg
518700	FEMALE	Jennifer Hudson
518707	MALE	Jan Hammer
518732	MALE	George Huff (singer)
518749	MALE	Georg Wittig
518755	MALE	Jon Peter Lewis
518759	MALE	Herbert Samuel, 1st Viscount Samuel
518761	MALE	Adam de la Halle
518825	MALE	Ray Stark
518827	MALE	Galusha A. Grow
518843	MALE	Neil Sedaka
518866	MALE	Sam Dolgoff
518867	MALE	MC Serch
518898	MALE	Jack Smith (Hotmail)
518911	MALE	Helmut Hirsch
518927	MALE	Edward B. Titchener
518931	MALE	William Dodd (ambassador)
518949	FEMALE	Mari Boine
518956	MALE	Dan Brouthers
518988	MALE	Rob Zombie
519013	FEMALE	RenÃ©e Fleming
519074	MALE	Nizam al-Mulk
519079	MALE	Tulsidas
519086	MALE	Surdas
519114	MALE	John Guy (governor)
519137	MALE	John Mason (governor)
519155	MALE	Terrell Brandon
519181	MALE	Yori Boy Campas
519230	MALE	John A. Burns
519237	MALE	Ranjit Singh
519261	MALE	Peter Sculthorpe
519297	FEMALE	Vicki Peterson
519309	MALE	Michael Tenzer
519315	MALE	Lujo Brentano
519316	MALE	Sabino Arana
519342	MALE	Kareem Rush
519357	MALE	Harry Austryn Wolfson
519369	MALE	Moshe Mordechai Epstein
519408	MALE	Warith Deen Mohammed
519423	MALE	Paul Gouin
519437	FEMALE	Julia Gillard
519456	MALE	Donald Margulies
519481	MALE	John Dickinson (inventor)
519482	MALE	John Dickinson (Pennsylvania and Delaware)
519547	MALE	Joshua Muravchik
519607	FEMALE	Kathy Bates
519634	MALE	Gabby Pahinui
519681	MALE	Jimmy Piersall
519705	MALE	Theodor Molien
519727	MALE	Friedrich Amelung
519742	MALE	Harold Robert Steacy
519802	MALE	Reg Prentice, Baron Prentice
519839	MALE	James H. Wilson
519852	MALE	Luis de Requesens y ZÃºÃ±iga
519880	MALE	James Charles Wilson
519909	MALE	Edward Lasker
519931	MALE	Clement Davies
519956	MALE	Howard Phillips (politician)
519961	MALE	Isaac Komnenos of Cyprus
519965	MALE	Merle Boucher
519972	MALE	William S. Clark
520012	MALE	William Adamson
520030	MALE	Alexander Godfrey
520052	MALE	J. R. Clynes
520056	MALE	David A. Dodge
520098	MALE	Wolfgang Franz von Kobell
520103	MALE	Gordon Thiessen
520128	MALE	Gerald Bouey
520149	MALE	Louis Rasminsky
520170	MALE	James Coyne
520172	MALE	David Perry (game developer)
520185	MALE	Hugh Loebner
520188	MALE	Kurt Reidemeister
520205	MALE	Graham Towers
520208	FEMALE	Exene Cervenka
520209	FEMALE	Sui Sin Far
520210	MALE	Luis RamÃ­rez de Lucena
520229	MALE	Gijs van Lennep
520236	MALE	Frank O'Connor
520263	MALE	Victor Davis
520323	FEMALE	Rika Izumi
520334	FEMALE	Miyuu Sawai
520389	MALE	J. M. Andrews
520413	MALE	Dave Schulthise
520416	MALE	Alexander Karpinsky
520440	FEMALE	Rennie Stoyanova
520451	MALE	Hoyt Vandenberg
520453	MALE	Steve Harris (actor)
520482	MALE	Will Hay
520529	MALE	Norman Porteous
520575	MALE	Robert Hayman
520599	MALE	Willie Brown (politician)
520619	MALE	Richard Whitbourne
520658	FEMALE	Lisa Ekdahl
520676	MALE	Francis Chichester
520690	FEMALE	Susan Lindauer
520705	MALE	Lyn Harding
520708	MALE	Hugh John Macdonald
520727	MALE	Bruno Rossi
520735	MALE	James Garfield Gardiner
520738	MALE	A. Mitchell Palmer
520746	MALE	Sergei Stepashin
520748	MALE	Gary Hamel
520754	MALE	Yevgeny Primakov
520773	MALE	William John Patterson
520789	FEMALE	Ann Sheridan
520793	MALE	Charles Avery Dunning
520818	MALE	William Melville Martin
520824	FEMALE	Betty Field
520837	FEMALE	Letizia, Princess of Asturias
520846	MALE	Abe Vigoda
520887	MALE	Guru Granth Sahib
520895	FEMALE	Ann Sothern
520897	MALE	Stuyvesant Fish
520915	FEMALE	Ivana Kobilca
520916	MALE	Robert Stout
520931	MALE	Don Ameche
520933	MALE	Guru Amar Das
520934	MALE	August Belmont, Jr.
520957	MALE	Frank De Winne
520975	MALE	Ralph Bellamy
521026	MALE	Thomas Dudley
521044	MALE	Napoleon Chagnon
521052	MALE	Hippolyte Bayard
521085	MALE	Joe Satrom
521091	MALE	Martin Caidin
521115	MALE	Bud Olson
521124	MALE	Harry Kalas
521165	MALE	Mohammed bin Rashid Al Maktoum
521237	MALE	Mark Crispin
521249	MALE	Harry Hopkins
521260	MALE	Rein Taagepera
521296	FEMALE	Caresse Crosby
521313	MALE	William Beaudine
521321	MALE	Jon Erpenbach
521326	MALE	Werner Sombart
521327	MALE	Mark McClellan
521338	MALE	Dave Hansen
521409	MALE	Claude Nicollier
521411	MALE	Hank Hanegraaff
521415	MALE	Aden Ridgeway
521423	MALE	Viktor Suvorov
521432	MALE	Paul Ekman
521443	MALE	Pierre Clostermann
521446	MALE	Abiezer Coppe
521460	FEMALE	Paula Zahn
521487	MALE	Gerald Regan
521515	MALE	Michael Andrews (musician)
521529	MALE	Erwin Stresemann
521540	FEMALE	Judy Finnigan
521541	MALE	Richard Madeley
521549	MALE	Charles Rocket
521565	MALE	Wilhelm Marstrand
521568	FEMALE	Edie Sedgwick
521570	MALE	Debito Arudou
521775	MALE	Uwe Johnson
521820	FEMALE	Cloris Leachman
521835	MALE	Alfred Wallis
521851	MALE	James Alexander Murray
521867	MALE	James Boyle Uniacke
521922	MALE	Eligiusz Niewiadomski
521934	MALE	SÅichirÅ Hoshi
521942	MALE	Hiram Blanchard
521973	FEMALE	Anne Heggtveit
521976	FEMALE	Jesselyn Radack
521978	FEMALE	Ronald Powell
521984	FEMALE	Emily Watson
521992	MALE	Clifford Shull
522005	MALE	Justin Hawkins
522014	FEMALE	Kristin Scott Thomas
522065	MALE	Steven J. Ostro
522076	MALE	Scott Hudson (electrical engineer)
522170	MALE	Floyd Red Crow Westerman
522185	MALE	Mordecai Brown
522250	MALE	George Creel
522264	MALE	Paul Kossoff
522277	MALE	Jim Ede
522288	FEMALE	Kathy Wilkes
522289	MALE	Jesse Burkett
522298	MALE	Robert F. Kennedy, Jr.
522306	MALE	Michael J. Nelson
522320	MALE	Robert Preston (actor)
522340	FEMALE	Lauren Lee Smith
522343	MALE	Joel Hodgson
522346	MALE	Michael Cimino
522360	FEMALE	Susan Powter
522387	MALE	Dahir Riyale Kahin
522460	MALE	Mike O'Callaghan
522469	MALE	Sergio Ortega
522474	MALE	John Haynes
522590	MALE	Donald Shiley
522627	FEMALE	Gretchen Mol
522648	MALE	Rod Woodson
522655	MALE	John Forsyth (Georgia)
522675	MALE	Lyle Mays
522679	MALE	Charles Robberts Swart
522684	MALE	Itzik Feffer
522692	FEMALE	Jamelia
522709	MALE	Louis Wade Sullivan
522730	MALE	Steve Rodby
522734	MALE	Kevin Phillips (political commentator)
522739	MALE	Harold Connolly
522752	MALE	Henry Hicks (Nova Scotia politician)
522780	MALE	David Cay Johnston
522781	FEMALE	Kathleen Robertson
522827	MALE	Edgar Dewdney
522836	FEMALE	Rachel FÃ©lix
522907	MALE	Brother Jed
522916	MALE	Michel Gondry
522940	MALE	George Isaac Smith
522949	MALE	Robert D. Orr
522950	MALE	Mei Yaochen
522957	MALE	Paul O. Husting
522976	MALE	Jean Baptiste Boisduval
522977	MALE	Michel Vennat
523019	FEMALE	Eleonora Duse
523032	MALE	Kanye West
523060	MALE	George Packer
523070	MALE	Joseph P. Kennedy II
523088	MALE	Michael LeMoyne Kennedy
523111	MALE	Ouyang Xiu
523118	FEMALE	Rory Kennedy
523146	FEMALE	Sian Williams
523148	MALE	Lloyd Maines
523182	MALE	Ramil Safarov
523215	MALE	Jacobus Sinapius
523230	MALE	Jan Marek Marci
523258	MALE	Charles Fox Bennett
523308	MALE	Percy Kilbride
523318	MALE	Johnny Ventura
523333	MALE	Tex Williams
523336	FEMALE	Lisa Stansfield
523339	MALE	Roosevelt Sykes
523351	MALE	Jimmy Ruffin
523355	MALE	Johnny Rivers
523369	MALE	Nigel Bruce
523376	FEMALE	Dot Wilkinson
523381	MALE	David Marks (musician)
523399	MALE	GÃ©rard Latortue
523442	MALE	IV Corps (United Kingdom)
523445	MALE	Lakhdar Brahimi
523470	MALE	Tupeni Baba
523497	FEMALE	Brigid Berlin
523511	MALE	Dafydd Wigley
523512	MALE	Henry McLeish
523522	FEMALE	Catherine Ashton
523530	MALE	Clifford Forsythe
523531	MALE	David Triesman, Baron Triesman
523533	MALE	Charles-EugÃ¨ne Delaunay
523539	MALE	William Ross (Unionist politician)
523540	MALE	William Cullen, Baron Cullen of Whitekirk
523544	MALE	John Home Robertson
523546	MALE	Michael Boyce, Baron Boyce
523549	MALE	John Madejski
523551	MALE	Richard Wilson, Baron Wilson of Dinton
523565	MALE	Claude-Henri de FusÃ©e de Voisenon
523571	MALE	Erskine May, 1st Baron Farnborough
523572	MALE	John Townend
523574	MALE	Donald Gorrie
523576	MALE	Andrew Rowe
523577	MALE	Alasdair Morgan
523579	FEMALE	Maria Fyfe
523581	MALE	Dullah Omar
523604	MALE	David McLetchie
523607	MALE	Benjamin Baillaud
523608	MALE	Charles Simon Favart
523629	MALE	Robert May, Baron May of Oxford
523641	MALE	Najib Razak
523645	MALE	Giles Radice, Baron Radice
523665	FEMALE	Llin Golding, Baroness Golding
523672	MALE	Yamamoto Tsunetomo
523675	MALE	Kemal Sunal
523707	MALE	Richard Bellingham
523712	MALE	James A. Johnson (politics)
523715	MALE	Prosper Jolyot de CrÃ©billon
523740	MALE	Claude Prosper Jolyot de CrÃ©billon
523751	MALE	Charles Bianconi
523765	MALE	Mitsuru Yoshida
523777	FEMALE	Louise BÃ©nÃ©dicte de Bourbon
523806	MALE	Gustave Charpentier
523841	MALE	Giovanni Antonio Scopoli
523876	MALE	Charles Bulfinch
523883	MALE	MC Jin
523892	MALE	Edmund Kirby Smith
523913	MALE	Ronnie Fearn, Baron Fearn
523920	MALE	Hector Malot
523936	MALE	Sherrill Milnes
523947	MALE	Tom Pendry, Baron Pendry
523952	FEMALE	Tess Kingham
523963	MALE	Georges Couthon
523964	MALE	Nick St Aubyn
523965	MALE	Patrick Neill, Baron Neill of Bladen
523971	MALE	Bowen Wells
523974	MALE	Lawrence Cunliffe
523975	MALE	Eberhard Weber
523977	MALE	Richard Ryder, Baron Ryder of Wensum
523985	MALE	Christopher Gill
523986	MALE	Chris Axworthy
523990	MALE	Christopher Fraser
523995	MALE	Louis Antoine de Saint-Just
523999	MALE	John Gunnell
524002	MALE	Mike Watson, Baron Watson of Invergowrie
524044	MALE	George Turner (British politician)
524048	FEMALE	Big Maybelle
524051	MALE	Jim Wallace, Baron Wallace of Tankerness
524057	MALE	Hector Monro, Baron Monro of Langholm
524066	MALE	Mark Catesby
524067	FEMALE	Laure Sainclair
524075	MALE	Ken Boshcoff
524077	MALE	Terence Thomas, Baron Thomas of Macclesfield
524098	MALE	George Simpson, Baron Simpson of Dunkeld
524099	MALE	Brit Hume
524133	FEMALE	Lynn Peterson
524138	FEMALE	Eileen Gordon
524143	MALE	Bill Michie
524149	MALE	Wes Anderson
524150	MALE	Sam Galbraith
524208	MALE	Harry Furniss
524210	FEMALE	Robin Curtis
524212	MALE	Maurice Loewy
524215	MALE	Tobias Hume
524258	MALE	Mel Allen
524270	FEMALE	Lise-Marie Morerod
524271	MALE	Ward Hill Lamon
524276	MALE	Gary Sinise
524280	MALE	Ernest Esclangon
524281	MALE	Max Carey
524299	FEMALE	Mariel Hemingway
524306	MALE	Ian Rankin
524323	MALE	Ivan Reitman
524332	MALE	Kevin Pollak
524346	FEMALE	Silvia Farina Elia
524362	MALE	J. P. Ricciardi
524375	FEMALE	Jamie-Lynn Sigler
524384	FEMALE	Lorraine Bracco
524393	MALE	Andrei Zhdanov
524402	MALE	Elston Howard
524407	MALE	Munio of Zamora
524416	MALE	Michael Imperioli
524442	MALE	Billy Bailey
524453	MALE	Monier Monier-Williams
524467	MALE	Adrien de Gerlache
524482	MALE	Tony Sirico
524508	MALE	Dominic Chianese
524510	MALE	Leslie Bricusse
524525	MALE	RÃ©al Caouette
524577	MALE	Ronaldinho
524579	MALE	Michael Apted
524587	FEMALE	Marjorie Boulton
524588	MALE	Alan Knott
524597	MALE	Michael Kinsley
524630	MALE	Richard Hatch (actor)
524636	MALE	Richard Hatch (Survivor contestant)
524637	FEMALE	Drea de Matteo
524649	MALE	JÃ³n Thoroddsen junior
524654	MALE	Edward Barron Chandler
524659	MALE	JÃ³n Thoroddsen elder
524681	MALE	George Walker (soldier)
524686	FEMALE	Aida Turturro
524751	MALE	Steve Schirripa
524771	MALE	Howard Gardner
524787	MALE	Federico Castelluccio
524800	MALE	Daniel Goldin
524804	MALE	Bob Cole (announcer)
524904	MALE	Cedric the Entertainer
524908	MALE	Frederick C. Alderdice
524919	FEMALE	Ruth Montgomery
524938	MALE	Steve Harvey
524944	MALE	Watkins Moorman Abbitt
524950	MALE	James C. Fletcher
524957	MALE	Amos Abbott
524981	MALE	Ernst Abbe
524983	MALE	Josiah Gardner Abbott
524989	MALE	D. L. Hughley
524997	MALE	Wayne Brady
524999	MALE	Nehemiah Abbott
525013	MALE	James M. Beggs
525014	MALE	Alexander Gode
525022	MALE	Jesse Crowell
525024	MALE	Joe Trippi
525038	MALE	Bernie Mac
525039	MALE	Robert A. Frosch
525075	MALE	Conor Oberst
525085	MALE	Samuel Morgan
525087	FEMALE	Murder of Yvonne Fletcher
525094	FEMALE	Maria Schneider (cartoonist)
525114	MALE	Robert Ettinger
525141	MALE	JÃ¼rgen Klinsmann
525151	FEMALE	Diane Dufresne
525195	MALE	Thomas O. Paine
525213	MALE	Michael O'Donoghue
525222	MALE	Henry Hunt (politician)
525237	MALE	James E. Webb
525250	MALE	Robert Smigel
525290	MALE	T. Keith Glennan
525291	MALE	Goodman Ace
525336	MALE	Tim McGraw
525428	MALE	Shepard Fairey
525475	MALE	Craig Kilborn
525622	FEMALE	Iona Campagnolo
525650	MALE	Ronnie Coleman
525690	MALE	Michael Patrick Cashin
525703	MALE	Pierre Bourgault
525715	MALE	Wil Tirion
525736	MALE	Kurt Busch
525745	MALE	William F. Lloyd
525755	MALE	Kevin Garnett
525758	MALE	Albert Hickman
525845	MALE	Pierre-Ã‰variste Leblanc
525868	MALE	Frank Bainimarama
525901	MALE	Antanas Mockus
525929	FEMALE	Marina Golbahari
525946	MALE	Joseph Elsner (architect)
525962	MALE	Thomas Blakiston
525965	MALE	Charles-IrÃ©nÃ©e Castel de Saint-Pierre
525988	MALE	W. Richard Stevens
526001	MALE	Les Ferdinand
526010	MALE	Henry Seebohm
526014	MALE	Joseph d'Haussonville
526033	MALE	Joseph-Mathias Tellier
526051	FEMALE	Ellen MacArthur
526058	MALE	G. A. Henty
526062	MALE	George Dodington, 1st Baron Melcombe
526069	MALE	Richard Bowdler Sharpe
526078	MALE	NÃ©pomucÃ¨ne Lemercier
526092	FEMALE	Fu Mingxia
526119	FEMALE	Deng Yaping
526130	FEMALE	Bai Ling
526137	MALE	Antoine-Vincent Arnault
526138	MALE	Chris Sutton
526155	MALE	Teddy Sheringham
526167	MALE	Dwight Yorke
526252	MALE	JÃ³zef Kostrzewski
526281	MALE	Walter Murch
526290	MALE	Johann Friedrich von Eschscholtz
526300	MALE	John Gates
526314	MALE	Edmund of Scotland
526315	FEMALE	Alice Paul
526324	MALE	John Endecott
526437	MALE	John Cooper (composer)
526454	MALE	Sol HoÊ»opiÊ»i
526463	MALE	Edmund Cartwright
526477	FEMALE	Heather Headley
526506	MALE	Z. Z. Hill
526522	MALE	Walter Weir
526527	MALE	Adrian Stoop
526538	MALE	Barry Manilow
526542	MALE	Abdulah Sidran
526546	MALE	John Hiatt
526562	MALE	Donny Hathaway
526578	MALE	FranÃ§ois-TimolÃ©on de Choisy
526588	FEMALE	Louise de La Fayette
526592	MALE	Michael York (actor)
526629	MALE	Kenneth Diplock, Baron Diplock
526666	MALE	Louis-Marcelin de Fontanes
526670	MALE	Chandu Borde
526677	MALE	Yashwant Sinha
526694	MALE	Jean-FranÃ§ois Ducis
526702	MALE	Gary Carter
526721	MALE	Louis Antoine, Duke of Enghien
526729	MALE	Johnny Marks
526734	MALE	Aubrey Huff
526810	FEMALE	Savitri Devi
526838	MALE	Kurt Browning
526842	MALE	Wayne Coyne
526867	FEMALE	Frances Dee
526890	MALE	Nicholas Ray
526917	MALE	Conan Doyle (rugby union)
526931	MALE	Rudolf Bultmann
526935	MALE	Sylvain Sylvain
526954	MALE	David Johansen
527000	MALE	Stephen Sprouse
527004	MALE	Siraj ud-Daulah
527013	MALE	William Warren
527018	MALE	Mark-Paul Gosselaar
527032	FEMALE	Amy Woodforde-Finden
527062	MALE	Walter Stanley Monroe
527130	MALE	Billy Collins
527165	MALE	Martin Rees, Baron Rees of Ludlow
527196	MALE	Alan Shepherd
527262	MALE	Ed Gebski
527274	MALE	Rik Emmett
527277	MALE	AndrÃ© Manuel
527293	MALE	Ilan Mitchell-Smith
527311	MALE	Auguste Chapdelaine
527368	MALE	Chris Sawyer
527425	FEMALE	Joan Armatrading
527601	MALE	Stuart Damon
527608	MALE	JesÃºs Gil
527629	MALE	Gustavus Katterfelto
527684	MALE	Edmund Bailey O'Callaghan
527687	MALE	Robert Wirch
527734	MALE	Dafydd Iwan
527839	MALE	John Neilson
527848	MALE	Orlando Bosch
527881	MALE	DJ Jazzy Jeff
527894	MALE	Mark E. Smith
527989	MALE	Andy Williams
528000	MALE	Son Seals
528015	MALE	Anthony Lacen
528023	MALE	Will Oldham
528034	MALE	Ludger Duvernay
528088	MALE	Jaan Kross
528098	MALE	Borislav Paravac
528159	MALE	Bo Xilai
528190	MALE	Paul Soles
528217	MALE	Richard Baer
528227	MALE	Frank W. Hunt
528228	MALE	David Ariu Christopher
528271	MALE	Paul Reiche III
528288	MALE	Albert Mol
528311	MALE	Sergei Fedorov
528312	MALE	Michael E. Brown
528355	FEMALE	Heather DeLoach
528359	FEMALE	Tae Ashida
528368	MALE	Alexander, Crown Prince of Yugoslavia
528389	MALE	Michael Kadoorie
528406	MALE	Julian Casablancas
528410	MALE	Robert Stewart, Duke of Albany
528416	MALE	Albert Hammond, Jr.
528417	FEMALE	Gloria Stuart
528423	MALE	Zhaozhou Congshen
528429	MALE	Thomas L. Saaty
528439	MALE	Henry Selick
528450	MALE	Vic Reeves
528451	MALE	Abraham Fraenkel
528452	MALE	Bob Mortimer
528456	MALE	EraÃ±o Manalo
528459	MALE	Harold Bauer
528470	MALE	Willy Burmester
528473	MALE	Joseph Hardy Neesima
528477	FEMALE	CÃ©cile Chaminade
528485	MALE	Frank Damrosch
528488	FEMALE	Jennie Lee, Baroness Lee of Asheridge
528511	MALE	FranÃ§ois-Auguste Gevaert
528545	MALE	Christof Perick
528565	MALE	JÃ³zef Haller
528588	MALE	Dar Robinson
528608	FEMALE	Lucile Wheeler
528611	MALE	David Stewart, Duke of Rothesay
528618	MALE	Benjamin Godard
528624	MALE	Cornelius Gurlitt (composer)
528635	FEMALE	Marie Hall
528639	FEMALE	Guy d'Hardelot
528645	MALE	Robert Scheer
528650	FEMALE	May Sutton
528652	MALE	Karl Klindworth
528658	MALE	Reginald De Koven
528673	MALE	Wesley Snipes
528685	MALE	Maxie Rosenbloom
528704	FEMALE	Madhubala
528711	MALE	George C. Homans
528723	FEMALE	FranÃ§oise Sagan
528732	MALE	Simon Whitfield
528748	FEMALE	Angie Dickinson
528782	MALE	JÃ¼ri Allik
528806	MALE	Jimmy Van Heusen
528819	MALE	Mohammad Sharif
528825	MALE	Robert C. Smith
528832	MALE	James Jones (author)
528853	MALE	David van Dantzig
528894	MALE	Palmiro Togliatti
528923	MALE	Robert Runcie
528946	MALE	Leland H. Hartwell
528977	MALE	Murray Walker
528981	MALE	Alan Rubin
529036	MALE	Franz Lachner
529040	MALE	Richard Hieb
529041	MALE	William Grainger Blount
529080	MALE	Jeff Friesen
529087	MALE	Thomas Blount (statesman)
529090	MALE	Jesse M. Unruh
529096	FEMALE	Carmen Laforet
529119	MALE	JosÃ© Francisco Barrundia
529129	MALE	Manuel JosÃ© Arce
529134	MALE	Sven Hedin
529136	MALE	Chris Webber
529161	MALE	Steve Howe (musician)
529165	MALE	Ernest Vincent Wright
529169	MALE	Earl Shaffer
529249	MALE	Masaharu Morimoto
529282	MALE	Nikolay Przhevalsky
529313	MALE	Obrad Piljak
529315	MALE	William Bendix
529321	MALE	Helmut Koester
529373	MALE	Steve Furber
529384	MALE	Sascha Konietzko
529398	MALE	William Froude
529437	MALE	William Sutcliffe
529556	MALE	Seymour Geisser
529590	MALE	Fritz London
529595	MALE	Patrick Duffy
529627	MALE	Brewster H. Shaw
529634	MALE	Owen K. Garriott
529639	MALE	Robert A. Parker
529649	MALE	Matthew Whitworth-Aylmer, 5th Baron Aylmer
529650	MALE	Byron K. Lichtenberg
529676	MALE	Robert L. Stewart
529681	MALE	Sourav Ganguly
529813	MALE	Vaughn Monroe
529852	MALE	William Allardyce
529861	MALE	Robert L. Hurt
529869	MALE	Brad Wall
529876	MALE	Agostino Todaro
529877	MALE	John Middleton (administrator)
529893	MALE	Messali Hadj
529941	MALE	E. M. Wright
529943	MALE	Robert L. Gibson
